source_case,similar_case,similarity_score,method,citation_link,source_case_topic
62013CJ0528,62009CJ0236,5.328747,mpnet,0,public health
62013CJ0528,62013CJ0562,5.3277974,mpnet,0,public health
62013CJ0528,62013CJ0113,5.3193774,mpnet,0,public health
62013CJ0528,62014CJ0547,5.3062344,mpnet,0,public health
62013CJ0528,62012CJ0390,5.2937675,mpnet,0,public health
62013CJ0528,62006CJ0167,5.2850866,mpnet,0,public health
62013CJ0528,62014CJ0441,5.2580643,mpnet,0,public health
62013CJ0528,62015CJ0531,5.248503,mpnet,0,public health
62013CJ0528,62009CJ0009,5.2460475,mpnet,0,public health
62013CJ0528,62015CJ0412,5.245302,mpnet,0,public health
62006CO0459,62009CO0113,7.289507,mpnet,1,public health
62006CO0459,62011CO0507,7.1489873,mpnet,0,public health
62006CO0459,62006CO0503,7.0687804,mpnet,0,public health
62006CO0459,62010CO0404,7.0237684,mpnet,0,public health
62006CO0459,62008CO0251(01),7.0179787,mpnet,0,public health
62006CO0459,62006CO0461,6.8962183,mpnet,0,public health
62006CO0459,62011CO0656,6.839902,mpnet,0,public health
62006CO0459,62012CO0168,6.832642,mpnet,0,public health
62006CO0459,62006CO0503(01),6.8171577,mpnet,0,public health
62006CO0459,62016CO0134(01),6.7229557,mpnet,0,public health
62006CO0459,62009CO0532,6.708929,mpnet,0,public health
62006CO0459,62010CO0446,6.6576986,mpnet,0,public health
62006CO0459,62005CO0230,6.646019,mpnet,0,public health
62006CO0459,62007CO0479,6.635728,mpnet,0,public health
62006CO0459,62007CO0107,6.6352882,mpnet,0,public health
62006CO0459,62010CO0521,6.5962467,mpnet,0,public health
62006CO0459,62011CO0265,6.5853124,mpnet,0,public health
62006CO0459,62010CO0609,6.572508,mpnet,0,public health
62006CO0459,62007CO0191,6.5460873,mpnet,0,public health
62006CO0459,62006CO0130,6.5456505,mpnet,0,public health
62015CJ0112,62005CJ0069,5.3586283,mpnet,0,public health
62015CJ0112,62014CJ0103,5.354757,mpnet,0,public health
62015CJ0112,62013CJ0424,5.344762,mpnet,0,public health
62015CJ0112,62014CJ0175,5.322454,mpnet,0,public health
62015CJ0112,62016CJ0516,5.3093615,mpnet,0,public health
62015CJ0112,62014CJ0113,5.2943697,mpnet,0,public health
62015CJ0112,62005CJ0393,5.2895403,mpnet,0,public health
62015CJ0112,62007CJ0270,5.2718954,mpnet,1,public health
62015CJ0112,62015CJ0435,5.260172,mpnet,0,public health
62015CJ0112,62011CJ0545,5.2594657,mpnet,0,public health
62015CJ0112,62003CJ0111,5.2577252,mpnet,0,public health
62015CJ0112,62010CJ0564,5.235775,mpnet,0,public health
62015CJ0112,62005CJ0049,5.225733,mpnet,0,public health
62015CJ0112,62013CJ0334,5.2194633,mpnet,0,public health
62015CJ0112,62016CJ0183,5.218402,mpnet,0,public health
62015CJ0112,62006CJ0359,5.2067494,mpnet,0,public health
62015CJ0112,62017CJ0367,5.206374,mpnet,0,public health
62015CJ0112,62005CJ0404,5.1862097,mpnet,0,public health
62015CJ0112,62015CJ0134(01),5.1792297,mpnet,0,public health
62015CJ0112,62014CJ0166,5.177194,mpnet,0,public health
62016CJ0519,62013CJ0128,6.352831,mpnet,0,public health
62016CJ0519,62013CJ0603,6.3515534,mpnet,0,public health
62016CJ0519,62013CJ0455,6.3505507,mpnet,0,public health
62016CJ0519,62017CJ0169,6.175362,mpnet,0,public health
62016CJ0519,62013CJ0607,6.156944,mpnet,0,public health
62016CJ0519,62014CJ0131,6.154415,mpnet,0,public health
62016CJ0519,62016CJ0499,6.1444325,mpnet,0,public health
62016CJ0519,62016CJ0547,6.122012,mpnet,0,public health
62016CJ0519,62010CJ0023,6.11474,mpnet,0,public health
62016CJ0519,62016CJ0325,6.1136703,mpnet,0,public health
62016CJ0519,62013CJ0341,6.102045,mpnet,0,public health
62016CJ0519,62014CJ0421,6.0927186,mpnet,0,public health
62016CJ0519,62014CJ0516,6.041785,mpnet,0,public health
62016CJ0519,62014CJ0103,6.0409102,mpnet,0,public health
62016CJ0519,62015CJ0671,6.0329304,mpnet,0,public health
62016CJ0519,62011CJ0025,6.013586,mpnet,0,public health
62016CJ0519,62014CJ0381,6.0102096,mpnet,0,public health
62016CJ0519,62016CJ0516,6.0098734,mpnet,0,public health
62016CJ0519,62016CJ0295,5.9769955,mpnet,0,public health
62016CJ0519,62016CJ0293,5.969375,mpnet,0,public health
62015CJ0019,62012CJ0609,6.53012,mpnet,0,public health
62015CJ0019,62011CJ0636,6.502698,mpnet,0,public health
62015CJ0019,62012CJ0299,6.3835526,mpnet,0,public health
62015CJ0019,62015CJ0177,6.289846,mpnet,0,public health
62015CJ0019,62015CJ0596,6.2839746,mpnet,1,public health
62015CJ0019,62015CJ0282,6.2011423,mpnet,0,public health
62015CJ0019,62010CJ0382,6.020153,mpnet,0,public health
62015CJ0019,62010CJ0544,6.014884,mpnet,0,public health
62015CJ0019,62016CJ0268,5.897322,mpnet,0,public health
62015CJ0019,62009CJ0327,5.7789044,mpnet,0,public health
62015CJ0019,62016CJ0296,5.760394,mpnet,0,public health
62015CJ0019,62015CO0637,5.751953,mpnet,0,public health
62015CJ0019,62016CJ0498,5.702697,mpnet,0,public health
62015CJ0019,62015CJ0148,5.6861076,mpnet,0,public health
62015CJ0019,62012CJ0359,5.6566706,mpnet,0,public health
62015CJ0019,62013CJ0615,5.6164265,mpnet,0,public health
62015CJ0019,62014CJ0113,5.588732,mpnet,0,public health
62015CJ0019,62013CJ0310,5.557826,mpnet,0,public health
62015CJ0019,62011CJ0206,5.54782,mpnet,0,public health
62015CJ0019,62001CJ0276,5.5443783,mpnet,0,public health
62005CO0326(01),62007CO0204,7.1487455,mpnet,0,public health
62005CO0326(01),62003CO0039(02),6.6803794,mpnet,0,public health
62005CO0326(01),62002CO0186(01),6.6769023,mpnet,0,public health
62005CO0326(01),62010CO0005(02),6.5309877,mpnet,0,public health
62005CO0326(01),62006CO0323(01),6.422346,mpnet,0,public health
62005CO0326(01),62006CO0323,6.422346,mpnet,0,public health
62005CO0326(01),62005CO0104(01),6.3046713,mpnet,0,public health
62005CO0326(01),62010CO0451(01),6.2892637,mpnet,0,public health
62005CO0326(01),61999CO0077,6.1189775,mpnet,0,public health
62005CO0326(01),61989CO0104,5.9495177,mpnet,0,public health
62005CO0326(01),62008CO0300(01),5.933922,mpnet,0,public health
62005CO0326(01),62006CO0502(01),5.9123363,mpnet,0,public health
62005CO0326(01),62012CJ0082,5.8829017,mpnet,0,public health
62005CO0326(01),62005CO0200,5.8820395,mpnet,0,public health
62005CO0326(01),62008CO0114,5.840644,mpnet,0,public health
62005CO0326(01),62004CO0110,5.839926,mpnet,0,public health
62005CO0326(01),61995CO0286,5.83007,mpnet,0,public health
62005CO0326(01),62014CJ0516,5.813163,mpnet,0,public health
62005CO0326(01),62015CO0053,5.812666,mpnet,0,public health
62005CO0326(01),62013CJ0608,5.810073,mpnet,0,public health
62003CJ0177,62002CJ0074,6.673574,mpnet,0,public health
62003CJ0177,62003CJ0066,6.542536,mpnet,0,public health
62003CJ0177,62001CJ0145,6.5220327,mpnet,0,public health
62003CJ0177,62002CJ0022,6.5187726,mpnet,0,public health
62003CJ0177,62002CJ0085,6.4426756,mpnet,0,public health
62003CJ0177,62002CJ0388,6.4419155,mpnet,0,public health
62003CJ0177,62004CJ0177,6.431537,mpnet,0,public health
62003CJ0177,62002CJ0114,6.426486,mpnet,0,public health
62003CJ0177,62002CJ0211,6.3894243,mpnet,0,public health
62003CJ0177,62002CJ0161,6.3825197,mpnet,0,public health
62003CJ0177,62001CJ0483,6.380925,mpnet,0,public health
62003CJ0177,62001CJ0484,6.3681808,mpnet,0,public health
62003CJ0177,62003CJ0358,6.319438,mpnet,0,public health
62003CJ0177,62008CJ0052,6.294063,mpnet,0,public health
62003CJ0177,62006CJ0354,6.290615,mpnet,0,public health
62003CJ0177,62002CJ0006,6.2849984,mpnet,0,public health
62003CJ0177,62000CJ0129,6.2769995,mpnet,0,public health
62003CJ0177,62003CJ0064,6.2768354,mpnet,0,public health
62003CJ0177,62008CJ0490,6.265419,mpnet,0,public health
62003CJ0177,62002CJ0325,6.254299,mpnet,0,public health
62015CJ0270,62014CJ0591,5.458259,mpnet,1,public health
62015CJ0270,62007CJ0075,5.124831,mpnet,0,public health
62015CJ0270,62017CJ0587,5.1188927,mpnet,0,public health
62015CJ0270,62007CO0100,5.1038656,mpnet,0,public health
62015CJ0270,62009CJ0008,5.0524454,mpnet,0,public health
62015CJ0270,62002CJ0286,5.026782,mpnet,0,public health
62015CJ0270,62007CJ0270,5.0102186,mpnet,0,public health
62015CJ0270,62005CJ0069,5.008893,mpnet,0,public health
62015CJ0270,62011CJ0145,4.9694824,mpnet,0,public health
62015CJ0270,62006CJ0455,4.9644747,mpnet,0,public health
62015CJ0270,62007CJ0035,4.9519167,mpnet,0,public health
62015CJ0270,62011CJ0313,4.932325,mpnet,0,public health
62015CJ0270,62009CJ0346,4.919825,mpnet,0,public health
62015CJ0270,62001CJ0205,4.915202,mpnet,0,public health
62015CJ0270,62015CJ0467,4.907138,mpnet,0,public health
62015CJ0270,62007CJ0331,4.894513,mpnet,0,public health
62015CJ0270,62003CJ0111,4.890994,mpnet,0,public health
62015CJ0270,62011CJ0441,4.8872843,mpnet,0,public health
62015CJ0270,62009CJ0549,4.8657627,mpnet,0,public health
62015CJ0270,61993CJ0274,4.8597813,mpnet,0,public health
62015CO0604,62010CJ0145,4.5408325,mpnet,0,public health
62015CO0604,62008CJ0248,4.448792,mpnet,0,public health
62015CO0604,62005CJ0343,4.3598967,mpnet,0,public health
62015CO0604,62017CJ0151,4.3319464,mpnet,0,public health
62015CO0604,62013CJ0673,4.3273916,mpnet,0,public health
62015CO0604,62008CJ0571,4.292817,mpnet,0,public health
62015CO0604,62014CJ0468,4.202222,mpnet,0,public health
62015CO0604,62014CJ0358,4.193058,mpnet,0,public health
62015CO0604,62005CO0113,4.168019,mpnet,0,public health
62015CO0604,62006CJ0359,4.1623173,mpnet,0,public health
62015CO0604,62009CJ0062,4.155795,mpnet,0,public health
62015CO0604,62004CJ0495,4.151545,mpnet,0,public health
62015CO0604,62017CJ0638,4.1487274,mpnet,0,public health
62015CO0604,62008CJ0197,4.143672,mpnet,0,public health
62015CO0604,62011CJ0514,4.142726,mpnet,0,public health
62015CO0604,62008CJ0198,4.139122,mpnet,0,public health
62015CO0604,62008CJ0221,4.138615,mpnet,0,public health
62015CO0604,62015CJ0638,4.1377516,mpnet,0,public health
62015CO0604,62010CO0626,4.1280394,mpnet,0,public health
62015CO0604,62001CJ0491,4.1250567,mpnet,0,public health
61975CJ0004,61973CJ0190,6.3641067,mpnet,0,public health
61975CJ0004,61973CJ0146,6.229308,mpnet,0,public health
61975CJ0004,61983CJ0037,6.1712356,mpnet,1,public health
61975CJ0004,61970CJ0030,6.1479297,mpnet,0,public health
61975CJ0004,61978CJ0134,6.138591,mpnet,0,public health
61975CJ0004,61972CJ0040,6.10154,mpnet,0,public health
61975CJ0004,61976CJ0028,6.088805,mpnet,0,public health
61975CJ0004,61977CJ0139,6.085598,mpnet,0,public health
61975CJ0004,61973CJ0039,6.0840325,mpnet,0,public health
61975CJ0004,61970CJ0039,6.0797663,mpnet,0,public health
61975CJ0004,61974CJ0055,6.075452,mpnet,0,public health
61975CJ0004,61973CJ0159,6.0375843,mpnet,0,public health
61975CJ0004,61978CJ0151,6.029684,mpnet,0,public health
61975CJ0004,61977CJ0006,6.014435,mpnet,0,public health
61975CJ0004,61973CJ0185,6.0019,mpnet,0,public health
61975CJ0004,61982CJ0224,5.9996305,mpnet,0,public health
61975CJ0004,61974CJ0078,5.9834647,mpnet,0,public health
61975CJ0004,61979CJ0044,5.977864,mpnet,0,public health
61975CJ0004,61976CJ0068,5.9566946,mpnet,0,public health
61975CJ0004,61970CJ0037,5.953098,mpnet,0,public health
62013CJ0269,62016CJ0179,5.9427147,mpnet,0,public health
62013CJ0269,62017CJ0443,5.8766146,mpnet,0,public health
62013CJ0269,62007CJ0311,5.867938,mpnet,0,public health
62013CJ0269,62015CJ0629,5.8382335,mpnet,0,public health
62013CJ0269,62017CJ0029,5.82789,mpnet,0,public health
62013CJ0269,62015CJ0596,5.827483,mpnet,0,public health
62013CJ0269,62014CJ0452,5.824153,mpnet,0,public health
62013CJ0269,62011CJ0626,5.81029,mpnet,0,public health
62013CJ0269,62010CJ0221,5.7777066,mpnet,0,public health
62013CJ0269,62015CJ0282,5.7767253,mpnet,0,public health
62013CJ0269,62017CJ0527,5.7750793,mpnet,0,public health
62013CJ0269,62011CJ0625,5.7473793,mpnet,0,public health
62013CJ0269,62006CJ0143,5.7369776,mpnet,0,public health
62013CJ0269,62013CJ0577,5.7289534,mpnet,0,public health
62013CJ0269,62010CJ0185,5.706972,mpnet,0,public health
62013CJ0269,62000CO0479,5.7065587,mpnet,0,public health
62013CJ0269,62017CJ0653,5.6985545,mpnet,0,public health
62013CJ0269,62015CJ0148,5.6859,mpnet,0,public health
62013CJ0269,62010CJ0544,5.677053,mpnet,0,public health
62013CJ0269,62014CJ0358,5.675159,mpnet,0,public health
62016CJ0384,62016CJ0244,6.7873287,mpnet,0,public health
62016CJ0384,62009CJ0363,6.2744284,mpnet,0,public health
62016CJ0384,62014CJ0113,6.273692,mpnet,0,public health
62016CJ0384,62013CJ0455,6.239069,mpnet,0,public health
62016CJ0384,62014CJ0103,6.218274,mpnet,0,public health
62016CJ0384,62013CJ0615,6.213846,mpnet,0,public health
62016CJ0384,62009CJ0335,6.1925545,mpnet,0,public health
62016CJ0384,62017CJ0239,6.169883,mpnet,0,public health
62016CJ0384,62016CJ0293,6.139081,mpnet,0,public health
62016CJ0384,62016CJ0325,6.130079,mpnet,0,public health
62016CJ0384,62013CJ0673,6.1260395,mpnet,0,public health
62016CJ0384,62013CJ0607,6.120756,mpnet,0,public health
62016CJ0384,62005CJ0393,6.094092,mpnet,0,public health
62016CJ0384,62003CJ0178,6.0783157,mpnet,0,public health
62016CJ0384,62015CJ0671,6.0776896,mpnet,0,public health
62016CJ0384,62012CJ0427,6.077082,mpnet,0,public health
62016CJ0384,62012CJ0179,6.073925,mpnet,0,public health
62016CJ0384,62011CJ0500,6.0648165,mpnet,0,public health
62016CJ0384,62014CJ0131,6.0617647,mpnet,0,public health
62016CJ0384,62012CJ0404,6.0292063,mpnet,0,public health
62008CJ0248,62006CJ0440,7.049651,mpnet,0,public health
62008CJ0248,62004CJ0518,6.9775696,mpnet,0,public health
62008CJ0248,62007CJ0293,6.915944,mpnet,0,public health
62008CJ0248,62011CJ0297,6.9122443,mpnet,0,public health
62008CJ0248,62007CJ0081,6.8778124,mpnet,0,public health
62008CJ0248,62008CJ0286,6.867955,mpnet,0,public health
62008CJ0248,62007CJ0331,6.857733,mpnet,0,public health
62008CJ0248,62008CJ0368,6.795642,mpnet,0,public health
62008CJ0248,62008CJ0259,6.7794027,mpnet,0,public health
62008CJ0248,62007CJ0264,6.777856,mpnet,0,public health
62008CJ0248,62016CJ0626,6.7476454,mpnet,0,public health
62008CJ0248,62009CJ0534,6.7467785,mpnet,0,public health
62008CJ0248,62006CJ0481,6.744436,mpnet,0,public health
62008CJ0248,62009CJ0500,6.729379,mpnet,0,public health
62008CJ0248,62009CJ0037,6.722194,mpnet,0,public health
62008CJ0248,62005CJ0135,6.717267,mpnet,0,public health
62008CJ0248,62010CJ0601,6.7045803,mpnet,0,public health
62008CJ0248,62009CJ0340,6.6801634,mpnet,1,public health
62008CJ0248,62010CJ0220,6.659282,mpnet,0,public health
62008CJ0248,62007CJ0530,6.6556435,mpnet,0,public health
62014CJ0132,62012CJ0028,6.834924,mpnet,0,public health
62014CJ0132,62014CJ0088,6.829196,mpnet,0,public health
62014CJ0132,62013CJ0147,6.707582,mpnet,0,public health
62014CJ0132,62013CJ0146,6.6151876,mpnet,0,public health
62014CJ0132,62012CJ0114,6.566816,mpnet,0,public health
62014CJ0132,62012CJ0137,6.4194226,mpnet,0,public health
62014CJ0132,62011CJ0658,6.4014974,mpnet,0,public health
62014CJ0132,62014CJ0600,6.4005594,mpnet,0,public health
62014CJ0132,62014CJ0121,6.3921666,mpnet,0,public health
62014CJ0132,62013CJ0341,6.35103,mpnet,0,public health
62014CJ0132,62013CJ0409,6.3429604,mpnet,0,public health
62014CJ0132,62011CJ0670,6.3414106,mpnet,0,public health
62014CJ0132,62014CJ0044,6.3411283,mpnet,0,public health
62014CJ0132,62014CJ0286,6.324055,mpnet,0,public health
62014CJ0132,62013CJ0317,6.3229675,mpnet,0,public health
62014CJ0132,62007CJ0166,6.3170877,mpnet,0,public health
62014CJ0132,62015CJ0014,6.3139973,mpnet,0,public health
62014CJ0132,62012CJ0103,6.3007917,mpnet,0,public health
62014CJ0132,62014CJ0383,6.289664,mpnet,0,public health
62014CJ0132,62011CJ0077,6.2860975,mpnet,0,public health
62012CJ0149,62011CJ0625,6.1830487,mpnet,0,public health
62012CJ0149,62011CJ0626,6.1414566,mpnet,0,public health
62012CJ0149,62013CJ0673,5.9357195,mpnet,0,public health
62012CJ0149,62013CJ0615,5.879116,mpnet,0,public health
62012CJ0149,62012CJ0404,5.873349,mpnet,0,public health
62012CJ0149,62016CJ0384,5.832288,mpnet,0,public health
62012CJ0149,62014CJ0472,5.8183656,mpnet,0,public health
62012CJ0149,62014CJ0442,5.744072,mpnet,0,public health
62012CJ0149,62012CJ0179,5.7300334,mpnet,0,public health
62012CJ0149,62016CJ0244,5.723421,mpnet,0,public health
62012CJ0149,62017CJ0419,5.722472,mpnet,0,public health
62012CJ0149,62015CJ0596,5.710542,mpnet,0,public health
62012CJ0149,62013CJ0455,5.7072883,mpnet,0,public health
62012CJ0149,62016CJ0325,5.696639,mpnet,0,public health
62012CJ0149,62013CJ0577,5.6844845,mpnet,0,public health
62012CJ0149,62015CJ0535,5.678293,mpnet,0,public health
62012CJ0149,62017CJ0443,5.672987,mpnet,0,public health
62012CJ0149,62016CJ0492,5.670563,mpnet,0,public health
62012CJ0149,62006CO0150,5.6644173,mpnet,0,public health
62012CJ0149,62003CJ0178,5.631572,mpnet,0,public health
62009CO0085,62011CO0272,6.457805,mpnet,0,public health
62009CO0085,62006CJ0167,6.2518206,mpnet,0,public health
62009CO0085,62006CO0004,6.2283564,mpnet,0,public health
62009CO0085,62010CO0460,6.1489973,mpnet,0,public health
62009CO0085,62006CO0461,6.018659,mpnet,0,public health
62009CO0085,62006CO0188,6.017959,mpnet,0,public health
62009CO0085,62009CO0532,5.932209,mpnet,0,public health
62009CO0085,62010CO0448,5.925814,mpnet,0,public health
62009CO0085,62006CJ0497,5.894562,mpnet,0,public health
62009CO0085,62010CO0609,5.8889127,mpnet,0,public health
62009CO0085,62011CO0411,5.8810787,mpnet,0,public health
62009CO0085,62009CO0080,5.875142,mpnet,0,public health
62009CO0085,62005CO0230,5.870869,mpnet,0,public health
62009CO0085,62006CO0459,5.8454685,mpnet,0,public health
62009CO0085,62010CO0626,5.83173,mpnet,0,public health
62009CO0085,62009CO0350,5.828011,mpnet,0,public health
62009CO0085,62008CJ0214,5.8278675,mpnet,0,public health
62009CO0085,62010CO0521,5.818081,mpnet,0,public health
62009CO0085,62005CO0420,5.799499,mpnet,0,public health
62009CO0085,62008CJ0275,5.7976003,mpnet,0,public health
62013CJ0011,62012CJ0210,6.2619133,mpnet,0,public health
62013CJ0011,62017CJ0527,6.051698,mpnet,0,public health
62013CJ0011,62016CJ0492,6.046319,mpnet,0,public health
62013CJ0011,62013CJ0420,5.9083004,mpnet,0,public health
62013CJ0011,62015CJ0535,5.8626204,mpnet,0,public health
62013CJ0011,62017CJ0443,5.855795,mpnet,0,public health
62013CJ0011,62017CJ0690,5.8512807,mpnet,0,public health
62013CJ0011,62014CJ0471,5.8161187,mpnet,0,public health
62013CJ0011,62013CJ0170,5.8043437,mpnet,0,public health
62013CJ0011,62017CJ0367,5.8015947,mpnet,0,public health
62013CJ0011,62016CJ0567,5.792165,mpnet,0,public health
62013CJ0011,62014CJ0442,5.786312,mpnet,0,public health
62013CJ0011,62010CJ0509,5.7846956,mpnet,0,public health
62013CJ0011,62013CJ0577,5.7702274,mpnet,0,public health
62013CJ0011,62014CJ0472,5.7624025,mpnet,0,public health
62013CJ0011,62012CJ0493,5.760417,mpnet,0,public health
62013CJ0011,62010CJ0616,5.74691,mpnet,0,public health
62013CJ0011,62013CJ0673,5.729761,mpnet,0,public health
62013CJ0011,62012CJ0359,5.6929736,mpnet,0,public health
62013CJ0011,62016CJ0293,5.6903253,mpnet,0,public health
62011CJ0036,62016CJ0111,6.3996477,mpnet,0,public health
62011CJ0036,62017CJ0239,6.3795013,mpnet,0,public health
62011CJ0036,62013CJ0455,6.327647,mpnet,0,public health
62011CJ0036,62011CJ0059,6.2420425,mpnet,0,public health
62011CJ0036,62014CJ0103,6.1585007,mpnet,0,public health
62011CJ0036,62014CJ0442,6.123399,mpnet,0,public health
62011CJ0036,62013CJ0137,6.112289,mpnet,0,public health
62011CJ0036,62014CJ0330,6.077338,mpnet,0,public health
62011CJ0036,62010CJ0058,6.0513935,mpnet,0,public health
62011CJ0036,62008CJ0165,6.03515,mpnet,0,public health
62011CJ0036,62016CJ0183,6.0064397,mpnet,0,public health
62011CJ0036,62012CJ0298,5.9362764,mpnet,0,public health
62011CJ0036,62013CJ0615,5.8958697,mpnet,0,public health
62011CJ0036,62016CJ0293,5.8839564,mpnet,0,public health
62011CJ0036,62016CJ0516,5.880107,mpnet,0,public health
62011CJ0036,62015CJ0671,5.8374686,mpnet,0,public health
62011CJ0036,62012CO0542,5.807689,mpnet,1,public health
62011CJ0036,62016CO0107,5.790359,mpnet,0,public health
62011CJ0036,62009CJ0442,5.780933,mpnet,0,public health
62011CJ0036,62012CJ0485,5.7779536,mpnet,0,public health
62008CO0517,62014CO0517,5.436533,mpnet,0,public health
62008CO0517,62009CO0069,5.2074695,mpnet,0,public health
62008CO0517,62005CO0418,5.142769,mpnet,0,public health
62008CO0517,62018CO0822,5.1403704,mpnet,0,public health
62008CO0517,62014CO0224,5.12625,mpnet,0,public health
62008CO0517,62014CO0237,5.108763,mpnet,0,public health
62008CO0517,62012CO0069,5.1031685,mpnet,0,public health
62008CO0517,62005CJ0393,5.085438,mpnet,0,public health
62008CO0517,62018CO0734,5.06976,mpnet,0,public health
62008CO0517,62012CJ0365,5.0647287,mpnet,0,public health
62008CO0517,62018CO0733,5.0554676,mpnet,0,public health
62008CO0517,62015CO0637,5.0379868,mpnet,0,public health
62008CO0517,62010CJ0477,5.0351853,mpnet,0,public health
62008CO0517,62008CO0444,5.0350895,mpnet,0,public health
62008CO0517,62004CJ0074,5.0296245,mpnet,0,public health
62008CO0517,62010CO0290,5.0222597,mpnet,0,public health
62008CO0517,62014CO0035,5.014927,mpnet,0,public health
62008CO0517,62011CJ0441,5.0101204,mpnet,0,public health
62008CO0517,61986CO0117(01),5.0097313,mpnet,0,public health
62008CO0517,62010CJ0549,4.9987383,mpnet,0,public health
62013CJ0673,62014CJ0442,6.8794727,mpnet,0,public health
62013CJ0673,62015CJ0060,6.6090736,mpnet,1,public health
62013CJ0673,62013CJ0615,6.5671444,mpnet,0,public health
62013CJ0673,62010CJ0071,6.527496,mpnet,0,public health
62013CJ0673,62011CJ0626,6.4170117,mpnet,0,public health
62013CJ0673,62011CJ0625,6.3496475,mpnet,0,public health
62013CJ0673,62014CJ0556,6.3406763,mpnet,0,public health
62013CJ0673,62008CJ0331,6.286598,mpnet,0,public health
62013CJ0673,62007CO0503,6.271278,mpnet,0,public health
62013CJ0673,62009CJ0505,6.254404,mpnet,0,public health
62013CJ0673,62011CJ0514,6.2393765,mpnet,0,public health
62013CJ0673,62013CJ0612,6.2366486,mpnet,0,public health
62013CJ0673,62012CJ0365,6.225955,mpnet,0,public health
62013CJ0673,62012CJ0404,6.214658,mpnet,0,public health
62013CJ0673,62005CJ0393,6.1927214,mpnet,0,public health
62013CJ0673,62008CJ0368,6.1799564,mpnet,0,public health
62013CJ0673,62015CJ0321,6.177943,mpnet,0,public health
62013CJ0673,62005CJ0049,6.1719656,mpnet,0,public health
62013CJ0673,62008CJ0390,6.170146,mpnet,0,public health
62013CJ0673,62006CJ0340,6.1494846,mpnet,0,public health
61988CJ0246,61987CJ0353,6.7705183,mpnet,0,public health
61988CJ0246,61991CJ0262,6.7491674,mpnet,0,public health
61988CJ0246,61995CJ0117,6.7278895,mpnet,0,public health
61988CJ0246,61989CJ0240,6.7237124,mpnet,0,public health
61988CJ0246,61994CJ0182,6.720125,mpnet,0,public health
61988CJ0246,61987CJ0326,6.6988907,mpnet,0,public health
61988CJ0246,61989CJ0048,6.6823854,mpnet,0,public health
61988CJ0246,61996CJ0316,6.6748085,mpnet,0,public health
61988CJ0246,61985CJ0160,6.667851,mpnet,0,public health
61988CJ0246,61990CJ0033,6.667671,mpnet,0,public health
61988CJ0246,61991CJ0270,6.665761,mpnet,0,public health
61988CJ0246,61991CJ0101,6.659631,mpnet,0,public health
61988CJ0246,61980CJ0045,6.657098,mpnet,0,public health
61988CJ0246,61999CJ0395,6.638695,mpnet,0,public health
61988CJ0246,61985CJ0361,6.625107,mpnet,0,public health
61988CJ0246,61979CJ0093,6.6162195,mpnet,0,public health
61988CJ0246,61990CJ0069,6.6130934,mpnet,0,public health
61988CJ0246,61997CJ0043,6.6128807,mpnet,0,public health
61988CJ0246,61997CJ0416,6.610854,mpnet,0,public health
61988CJ0246,61999CJ0422,6.607609,mpnet,0,public health
62016CJ0111,62011CJ0036,6.3996477,mpnet,0,public health
62016CJ0111,62016CJ0325,6.2778955,mpnet,0,public health
62016CJ0111,62013CJ0455,6.2355666,mpnet,0,public health
62016CJ0111,62017CJ0239,6.2022157,mpnet,0,public health
62016CJ0111,62016CJ0293,6.1479464,mpnet,0,public health
62016CJ0111,62014CJ0131,6.1370254,mpnet,0,public health
62016CJ0111,62014CJ0103,6.128957,mpnet,0,public health
62016CJ0111,62013CJ0128,6.0621777,mpnet,0,public health
62016CJ0111,62014CJ0330,6.047777,mpnet,0,public health
62016CJ0111,62013CJ0607,5.9946384,mpnet,0,public health
62016CJ0111,62016CJ0183,5.9723253,mpnet,0,public health
62016CJ0111,62010CJ0058,5.9683123,mpnet,0,public health
62016CJ0111,62011CJ0059,5.949648,mpnet,0,public health
62016CJ0111,62013CJ0035,5.9373345,mpnet,0,public health
62016CJ0111,62015CJ0596,5.9298472,mpnet,0,public health
62016CJ0111,62012CJ0298,5.9205704,mpnet,0,public health
62016CJ0111,62015CJ0282,5.9103804,mpnet,0,public health
62016CJ0111,62015CJ0089,5.893717,mpnet,0,public health
62016CJ0111,62016CO0107,5.890954,mpnet,0,public health
62016CJ0111,62014CJ0113,5.8836184,mpnet,0,public health
61998CJ0219,61992CJ0432,5.637656,mpnet,0,public health
61998CJ0219,61998CJ0306,5.3788443,mpnet,0,public health
61998CJ0219,61978CJ0118,5.2712502,mpnet,0,public health
61998CJ0219,61995CJ0354,5.2331014,mpnet,0,public health
61998CJ0219,62002CJ0140,5.2110796,mpnet,1,public health
61998CJ0219,61996CJ0100,5.198732,mpnet,0,public health
61998CJ0219,61980CJ0269,5.1851306,mpnet,0,public health
61998CJ0219,61998CJ0369,5.143992,mpnet,0,public health
61998CJ0219,61986CO0128,5.143841,mpnet,0,public health
61998CJ0219,61987CJ0216,5.1138496,mpnet,0,public health
61998CJ0219,61986CJ0077,5.0992546,mpnet,0,public health
61998CJ0219,61986CO0119,5.097352,mpnet,0,public health
61998CJ0219,61987CJ0003,5.088516,mpnet,0,public health
61998CJ0219,61985CJ0385,5.0854425,mpnet,0,public health
61998CJ0219,61997CJ0240,5.060073,mpnet,0,public health
61998CJ0219,61994CJ0044,5.056367,mpnet,0,public health
